,date,firm,to_grade,from_grade,action,ticker,extraction_timestamp
563,2020-02-14 14:49:14,Cascend,Buy,,main,NVDA,2024-10-24 13:07:28
564,2020-02-14 14:39:39,Oppenheimer,Outperform,,main,NVDA,2024-10-24 13:07:28
565,2020-02-14 14:15:17,Morgan Stanley,Overweight,,main,NVDA,2024-10-24 13:07:28
566,2020-02-14 13:30:25,Wells Fargo,Overweight,,main,NVDA,2024-10-24 13:07:28
567,2020-02-14 12:48:15,Raymond James,Outperform,,main,NVDA,2024-10-24 13:07:28
568,2020-02-14 12:40:14,Wedbush,Outperform,,main,NVDA,2024-10-24 13:07:28
569,2020-02-14 12:25:00,Rosenblatt,Buy,,main,NVDA,2024-10-24 13:07:28
570,2020-02-14 12:24:10,UBS,Buy,,main,NVDA,2024-10-24 13:07:28
571,2020-02-14 11:56:19,Citigroup,Buy,,main,NVDA,2024-10-24 13:07:28
572,2020-02-13 14:19:58,SunTrust Robinson Humphrey,Buy,,main,NVDA,2024-10-24 13:07:28
573,2020-02-13 12:25:20,Cascend,Buy,,main,NVDA,2024-10-24 13:07:28
574,2020-02-12 13:23:47,Susquehanna,Positive,,main,NVDA,2024-10-24 13:07:28
575,2020-02-12 13:02:55,Wedbush,Outperform,,main,NVDA,2024-10-24 13:07:28
576,2020-02-11 14:55:52,Oppenheimer,Outperform,,main,NVDA,2024-10-24 13:07:28
577,2020-02-11 14:46:03,Wells Fargo,Overweight,,main,NVDA,2024-10-24 13:07:28
578,2020-02-10 12:47:12,RBC Capital,Outperform,,main,NVDA,2024-10-24 13:07:28
579,2020-01-23 12:53:12,UBS,Buy,,main,NVDA,2024-10-24 13:07:28
580,2020-01-15 13:36:14,Piper Sandler,Overweight,,main,NVDA,2024-10-24 13:07:28
581,2020-01-13 17:37:58,Craig-Hallum,Buy,,reit,NVDA,2024-10-24 13:07:28
582,2020-01-13 12:46:00,Argus Research,Buy,,main,NVDA,2024-10-24 13:07:28
583,2020-01-13 12:37:11,Needham,Hold,Underperform,up,NVDA,2024-10-24 13:07:28
584,2020-01-10 15:19:33,B of A Securities,Buy,,reit,NVDA,2024-10-24 13:07:28
585,2019-12-31 12:51:32,Benchmark,Buy,,main,NVDA,2024-10-24 13:07:28
586,2019-12-20 13:04:08,Wells Fargo,Overweight,,main,NVDA,2024-10-24 13:07:28
587,2019-12-17 14:19:13,Piper Sandler,Overweight,,main,NVDA,2024-10-24 13:07:28
588,2019-11-25 17:44:05,Cascend,Buy,,main,NVDA,2024-10-24 13:07:28
589,2019-11-25 11:43:50,Morgan Stanley,Overweight,Equal-Weight,up,NVDA,2024-10-24 13:07:28
590,2019-11-15 16:09:46,SunTrust Robinson Humphrey,Buy,,main,NVDA,2024-10-24 13:07:28
591,2019-11-15 13:46:24,JP Morgan,Overweight,,main,NVDA,2024-10-24 13:07:28
592,2019-11-15 13:44:59,Barclays,Overweight,,main,NVDA,2024-10-24 13:07:28
593,2019-11-15 13:40:41,Nomura,Neutral,,main,NVDA,2024-10-24 13:07:28
594,2019-11-15 13:35:36,Morgan Stanley,Equal-Weight,,main,NVDA,2024-10-24 13:07:28
595,2019-11-15 13:25:09,Raymond James,Outperform,,reit,NVDA,2024-10-24 13:07:28
596,2019-11-15 13:00:55,Benchmark,Buy,,main,NVDA,2024-10-24 13:07:28
597,2019-11-15 12:51:31,Mizuho,Buy,,main,NVDA,2024-10-24 13:07:28
598,2019-11-15 12:24:11,Craig-Hallum,Buy,Hold,up,NVDA,2024-10-24 13:07:28
599,2019-11-15 12:16:06,New Street Research,Neutral,Buy,down,NVDA,2024-10-24 13:07:28
600,2019-11-15 12:12:30,B of A Securities,Buy,,main,NVDA,2024-10-24 13:07:28
601,2019-11-15 12:10:52,Citigroup,Buy,,main,NVDA,2024-10-24 13:07:28
602,2019-11-15 12:09:57,Wells Fargo,Outperform,,main,NVDA,2024-10-24 13:07:28
603,2019-11-12 19:01:05,Cascend,Buy,,main,NVDA,2024-10-24 13:07:28
604,2019-11-12 13:09:19,Oppenheimer,Outperform,,main,NVDA,2024-10-24 13:07:28
605,2019-11-11 14:20:50,Deutsche Bank,Hold,,main,NVDA,2024-10-24 13:07:28
606,2019-11-11 14:04:38,UBS,Buy,,main,NVDA,2024-10-24 13:07:28
607,2019-10-22 15:07:15,Wells Fargo,Outperform,,main,NVDA,2024-10-24 13:07:28
608,2019-10-15 15:52:43,Cascend,Buy,,main,NVDA,2024-10-24 13:07:28
609,2019-10-15 12:10:22,B of A Securities,Buy,,main,NVDA,2024-10-24 13:07:28
610,2019-10-07 14:46:00,Evercore ISI Group,Outperform,,main,NVDA,2024-10-24 13:07:28
611,2019-10-07 12:18:30,RBC Capital,Outperform,,main,NVDA,2024-10-24 13:07:28
612,2019-09-23 12:31:06,SunTrust Robinson Humphrey,Buy,,main,NVDA,2024-10-24 13:07:28
613,2019-08-16 12:17:46,Morgan Stanley,Equal-Weight,,main,NVDA,2024-10-24 13:07:28
614,2019-07-11 12:40:28,Cascend,Buy,Hold,up,NVDA,2024-10-24 13:07:28
615,2019-06-27 12:07:03,Wedbush,Outperform,,init,NVDA,2024-10-24 13:07:28
616,2019-06-06 12:57:52,Barclays,Overweight,,main,NVDA,2024-10-24 13:07:28
617,2019-05-17 12:59:16,Summit Insights Group,Hold,Buy,down,NVDA,2024-10-24 13:07:28
618,2019-05-17 12:48:56,UBS,Buy,,main,NVDA,2024-10-24 13:07:28
619,2019-05-14 13:45:17,Stifel,Hold,,main,NVDA,2024-10-24 13:07:28
620,2019-05-13 17:23:39,Morgan Stanley,Equal-Weight,,main,NVDA,2024-10-24 13:07:28
621,2019-04-12 13:07:26,DZ Bank,Sell,,down,NVDA,2024-10-24 13:07:28
622,2019-04-03 11:37:50,Nomura,Neutral,,init,NVDA,2024-10-24 13:07:28
623,2019-03-26 10:32:23,Piper Sandler,Overweight,,init,NVDA,2024-10-24 13:07:28
624,2019-02-22 14:51:12,Atlantic Equities,Overweight,,init,NVDA,2024-10-24 13:07:28
625,2019-02-11 12:31:51,Bernstein,Market Perform,Outperform,down,NVDA,2024-10-24 13:07:28
626,2019-01-29 12:41:55,Needham,Underperform,Buy,down,NVDA,2024-10-24 13:07:28
627,2019-01-29 12:23:41,Morgan Stanley,Equal-Weight,Overweight,down,NVDA,2024-10-24 13:07:28
628,2019-01-29 11:53:10,UBS,Buy,Neutral,up,NVDA,2024-10-24 13:07:28
629,2018-12-27 16:05:42,RBC Capital,Outperform,Outperform,reit,NVDA,2024-10-24 13:07:28
630,2018-12-12 13:40:40,RBC Capital,Outperform,Outperform,main,NVDA,2024-10-24 13:07:28
631,2018-11-26 11:53:16,Credit Suisse,Outperform,,init,NVDA,2024-10-24 13:07:28
632,2018-11-20 14:43:08,Exane BNP Paribas,Underperform,Neutral,down,NVDA,2024-10-24 13:07:28
633,2018-11-16 15:59:10,Jefferies,Buy,Buy,main,NVDA,2024-10-24 13:07:28
634,2018-11-16 15:59:09,Raymond James,Outperform,Outperform,main,NVDA,2024-10-24 13:07:28
635,2018-11-16 15:49:25,BMO Capital,Market Perform,Market Perform,main,NVDA,2024-10-24 13:07:28
636,2018-11-16 15:49:24,Nomura,Neutral,Neutral,main,NVDA,2024-10-24 13:07:28
637,2018-11-16 15:15:05,Wells Fargo,Outperform,Outperform,main,NVDA,2024-10-24 13:07:28
638,2018-11-16 15:15:04,Barclays,Overweight,Overweight,main,NVDA,2024-10-24 13:07:28
639,2018-11-16 14:57:35,Mizuho,Buy,Buy,main,NVDA,2024-10-24 13:07:28
640,2018-11-16 14:33:41,Deutsche Bank,Hold,Hold,main,NVDA,2024-10-24 13:07:28
641,2018-11-16 12:16:41,Goldman Sachs,Buy,Conviction Buy,down,NVDA,2024-10-24 13:07:28
642,2018-11-16 11:47:26,B. Riley Securities,Neutral,Buy,down,NVDA,2024-10-24 13:07:28
643,2018-11-13 13:39:54,B. Riley Securities,Buy,Buy,main,NVDA,2024-10-24 13:07:28
644,2018-11-13 11:44:15,Susquehanna,Positive,Neutral,up,NVDA,2024-10-24 13:07:28
645,2018-11-12 17:31:22,Citigroup,Buy,Buy,main,NVDA,2024-10-24 13:07:28
646,2018-11-08 17:33:24,Morgan Stanley,Overweight,Overweight,main,NVDA,2024-10-24 13:07:28
647,2018-10-30 10:27:09,JP Morgan,Overweight,Neutral,up,NVDA,2024-10-24 13:07:28
648,2018-09-25 10:19:45,Keybanc,Sector Weight,,init,NVDA,2024-10-24 13:07:28
649,2018-08-17 11:23:55,Oppenheimer,Outperform,Perform,up,NVDA,2024-10-24 13:07:28
650,2018-08-17 11:02:44,Stifel,Hold,Hold,main,NVDA,2024-10-24 13:07:28
651,2018-08-15 11:19:06,Wells Fargo,Outperform,Underperform,up,NVDA,2024-10-24 13:07:28
652,2018-06-26 13:20:07,FBN Securities,Outperform,,init,NVDA,2024-10-24 13:07:28
653,2018-06-26 11:08:14,Benchmark,Buy,,init,NVDA,2024-10-24 13:07:28
654,2018-05-17 20:37:04,Cowen & Co.,Outperform,,init,NVDA,2024-10-24 13:07:28
655,2018-05-11 19:43:26,UBS,Neutral,Neutral,main,NVDA,2024-10-24 13:07:28
656,2018-05-11 19:09:24,B. Riley Securities,Buy,Buy,main,NVDA,2024-10-24 13:07:28
657,2018-05-11 18:37:51,Barclays,Overweight,Overweight,main,NVDA,2024-10-24 13:07:28
658,2018-05-08 12:02:42,Deutsche Bank,Hold,Hold,main,NVDA,2024-10-24 13:07:28
659,2018-05-03 10:19:46,Barclays,Overweight,Equal-Weight,up,NVDA,2024-10-24 13:07:28
660,2018-04-10 12:58:35,Morgan Stanley,Overweight,Equal-Weight,up,NVDA,2024-10-24 13:07:28
661,2018-04-09 20:39:53,Morgan Stanley,Overweight,Equal-Weight,up,NVDA,2024-10-24 13:07:28
662,2018-04-05 11:50:27,UBS,Neutral,,init,NVDA,2024-10-24 13:07:28
663,2018-02-09 16:52:13,BMO Capital,Market Perform,Market Perform,main,NVDA,2024-10-24 13:07:28
664,2018-02-09 16:30:09,B. Riley Securities,Buy,Buy,main,NVDA,2024-10-24 13:07:28
665,2018-02-09 16:11:36,Morgan Stanley,Equal-Weight,Equal-Weight,main,NVDA,2024-10-24 13:07:28
666,2018-02-09 13:50:30,Deutsche Bank,Hold,Hold,main,NVDA,2024-10-24 13:07:28
667,2018-02-09 13:15:55,Citigroup,Buy,Buy,main,NVDA,2024-10-24 13:07:28
668,2017-11-17 13:42:20,Canaccord Genuity,Buy,,main,NVDA,2024-10-24 13:07:28
669,2017-11-13 12:22:28,BMO Capital,Market Perform,Underperform,up,NVDA,2024-10-24 13:07:28
670,2017-11-10 17:18:21,Barclays,Equal-Weight,,main,NVDA,2024-10-24 13:07:28
671,2017-11-10 16:33:07,B of A Securities,Buy,,main,NVDA,2024-10-24 13:07:28
672,2017-11-10 14:07:04,BMO Capital,Underperform,,main,NVDA,2024-10-24 13:07:28
673,2017-11-10 13:20:18,Loop Capital,Buy,,main,NVDA,2024-10-24 13:07:28
674,2017-11-10 13:20:17,Morgan Stanley,Equal-Weight,,main,NVDA,2024-10-24 13:07:28
675,2017-11-10 12:50:34,Nomura,Neutral,Reduce,up,NVDA,2024-10-24 13:07:28
676,2017-11-08 13:58:11,Deutsche Bank,Hold,,main,NVDA,2024-10-24 13:07:28
677,2017-10-04 16:49:29,Barclays,Equal-Weight,,main,NVDA,2024-10-24 13:07:28
678,2017-09-18 16:05:58,B of A Securities,Buy,,main,NVDA,2024-10-24 13:07:28
679,2017-08-14 15:25:37,Canaccord Genuity,Buy,,main,NVDA,2024-10-24 13:07:28
680,2017-08-11 18:25:23,Citigroup,Buy,,main,NVDA,2024-10-24 13:07:28
681,2017-08-11 16:42:29,Nomura,Reduce,,main,NVDA,2024-10-24 13:07:28
682,2017-08-11 12:39:48,Barclays,Equal-Weight,,main,NVDA,2024-10-24 13:07:28
683,2017-07-12 10:43:45,SunTrust Robinson Humphrey,Buy,Neutral,up,NVDA,2024-10-24 13:07:28
684,2017-07-10 07:08:09,Jefferies,Buy,,main,NVDA,2024-10-24 13:07:28
685,2017-06-20 10:24:04,Pacific Crest,Sector Weight,Underweight,up,NVDA,2024-10-24 13:07:28
686,2017-05-19 11:22:48,Bernstein,Outperform,,init,NVDA,2024-10-24 13:07:28
687,2017-04-04 10:26:57,Pacific Crest,Underweight,,down,NVDA,2024-10-24 13:07:28
688,2017-03-31 10:20:09,Macquarie,Neutral,,init,NVDA,2024-10-24 13:07:28
689,2017-02-23 12:16:10,BMO Capital,Underperform,Market Perform,down,NVDA,2024-10-24 13:07:28
690,2017-02-22 21:37:14,Nomura,Reduce,Buy,down,NVDA,2024-10-24 13:07:28
691,2017-02-06 12:38:11,Roth Capital,Neutral,Buy,down,NVDA,2024-10-24 13:07:28
692,2016-12-20 11:21:48,Mizuho,Buy,,main,NVDA,2024-10-24 13:07:28
693,2016-12-14 12:22:40,Evercore ISI Group,Buy,Hold,up,NVDA,2024-10-24 13:07:28
694,2016-12-13 14:14:08,Loop Capital,Buy,,init,NVDA,2024-10-24 13:07:28
695,2016-11-22 17:53:42,MKM Partners,Buy,,main,NVDA,2024-10-24 13:07:28
696,2016-11-14 12:17:59,Needham,Buy,Hold,up,NVDA,2024-10-24 13:07:28
697,2016-11-11 09:07:04,Barclays,Equal-Weight,Underweight,up,NVDA,2024-10-24 13:07:28
698,2016-11-02 10:06:13,Citigroup,Buy,,init,NVDA,2024-10-24 13:07:28
699,2016-10-25 04:00:00,B. Riley Securities,Buy,Buy,main,NVDA,2024-10-24 13:07:28
700,2016-09-20 11:31:54,Susquehanna,Neutral,,init,NVDA,2024-10-24 13:07:28
701,2016-09-20 06:29:00,SunTrust Robinson Humphrey,Neutral,,init,NVDA,2024-10-24 13:07:28
702,2016-08-15 14:53:01,Argus Research,Buy,,main,NVDA,2024-10-24 13:07:28
703,2016-08-12 12:36:24,UBS,Buy,,main,NVDA,2024-10-24 13:07:28
704,2016-08-12 12:36:22,Jefferies,Buy,,main,NVDA,2024-10-24 13:07:28
705,2016-08-12 12:20:44,Goldman Sachs,Buy,,main,NVDA,2024-10-24 13:07:28
706,2016-08-12 11:43:24,Barclays,Underweight,,main,NVDA,2024-10-24 13:07:28
707,2016-08-12 11:15:11,Deutsche Bank,Hold,,main,NVDA,2024-10-24 13:07:28
708,2016-08-12 10:27:21,RBC Capital,Outperform,Sector Perform,up,NVDA,2024-10-24 13:07:28
709,2016-08-10 12:24:20,Barclays,Underweight,,main,NVDA,2024-10-24 13:07:28
710,2016-08-08 11:00:40,Jefferies,Buy,,main,NVDA,2024-10-24 13:07:28
711,2016-07-15 11:45:10,Wells Fargo,Underperform,Market Perform,down,NVDA,2024-10-24 13:07:28
712,2016-07-15 11:44:17,Mizuho,Buy,,init,NVDA,2024-10-24 13:07:28
713,2016-06-13 13:04:26,Nomura,Buy,Neutral,up,NVDA,2024-10-24 13:07:28
714,2016-06-02 07:56:10,Goldman Sachs,Buy,,init,NVDA,2024-10-24 13:07:28
715,2016-05-13 16:46:21,Jefferies,Buy,,main,NVDA,2024-10-24 13:07:28
716,2016-05-13 16:46:20,Deutsche Bank,Hold,,main,NVDA,2024-10-24 13:07:28
717,2016-05-13 16:32:47,Barclays,Underweight,,main,NVDA,2024-10-24 13:07:28
718,2016-05-13 11:24:29,Topeka Capital,Buy,Hold,up,NVDA,2024-10-24 13:07:28
719,2016-05-13 10:53:24,Roth Capital,Buy,Neutral,up,NVDA,2024-10-24 13:07:28
720,2016-04-06 16:03:34,Deutsche Bank,Hold,,main,NVDA,2024-10-24 13:07:28
721,2016-04-06 11:13:15,Stifel,Neutral,Buy,down,NVDA,2024-10-24 13:07:28
722,2016-04-04 11:05:54,Jefferies,Buy,,main,NVDA,2024-10-24 13:07:28
723,2016-03-18 11:17:25,Argus Research,Buy,,init,NVDA,2024-10-24 13:07:28
724,2016-02-18 19:42:19,B. Riley Securities,Buy,,main,NVDA,2024-10-24 13:07:28
725,2016-02-18 16:37:04,Deutsche Bank,Hold,,main,NVDA,2024-10-24 13:07:28
726,2016-01-14 10:22:56,Barclays,Underweight,Equal-Weight,down,NVDA,2024-10-24 13:07:28
727,2015-11-16 10:26:42,Canaccord Genuity,Buy,Hold,up,NVDA,2024-10-24 13:07:28
728,2015-11-06 19:48:12,Canaccord Genuity,Hold,,main,NVDA,2024-10-24 13:07:28
729,2015-11-06 15:01:31,Deutsche Bank,Hold,,main,NVDA,2024-10-24 13:07:28
730,2015-11-06 11:55:36,MKM Partners,Buy,Neutral,up,NVDA,2024-10-24 13:07:28
731,2015-11-06 11:13:20,Wedbush,Outperform,,main,NVDA,2024-10-24 13:07:28
732,2015-11-06 10:34:10,Morgan Stanley,Equal-Weight,,main,NVDA,2024-10-24 13:07:28
733,2015-11-06 10:31:47,Roth Capital,Neutral,,main,NVDA,2024-10-24 13:07:28
734,2015-11-03 12:39:16,Needham,Hold,Buy,down,NVDA,2024-10-24 13:07:28
735,2015-10-30 09:37:23,Morgan Stanley,Equal-Weight,Underweight,up,NVDA,2024-10-24 13:07:28
736,2015-10-12 13:07:25,Roth Capital,Neutral,,init,NVDA,2024-10-24 13:07:28
737,2015-09-17 09:52:56,Jefferies,Buy,Hold,up,NVDA,2024-10-24 13:07:28
738,2015-08-07 17:17:31,Canaccord Genuity,Hold,,main,NVDA,2024-10-24 13:07:28
739,2015-08-07 15:00:00,Stifel,Buy,,main,NVDA,2024-10-24 13:07:28
740,2015-08-07 12:18:30,Roth Capital,Buy,Neutral,up,NVDA,2024-10-24 13:07:28
741,2015-08-07 11:16:45,Morgan Stanley,Underweight,,main,NVDA,2024-10-24 13:07:28
742,2015-08-03 11:30:56,Macquarie,Outperform,Neutral,up,NVDA,2024-10-24 13:07:28
743,2015-06-17 13:05:37,Tigress Financial,Buy,Neutral,up,NVDA,2024-10-24 13:07:28
744,2015-06-10 12:04:11,Nomura,Neutral,Buy,down,NVDA,2024-10-24 13:07:28
745,2015-05-08 13:00:00,Stifel,Buy,,main,NVDA,2024-10-24 13:07:28
746,2015-05-08 12:12:44,Roth Capital,Neutral,Buy,down,NVDA,2024-10-24 13:07:28
747,2015-03-23 10:04:27,Goldman Sachs,Sell,Neutral,down,NVDA,2024-10-24 13:07:28
748,2015-03-10 10:58:31,B of A Securities,Buy,Neutral,up,NVDA,2024-10-24 13:07:28
749,2015-02-12 14:00:00,Stifel,Buy,,main,NVDA,2024-10-24 13:07:28
750,2014-12-19 11:54:08,B of A Securities,Neutral,Underperform,up,NVDA,2024-10-24 13:07:28
751,2014-11-25 14:00:00,Nomura,Buy,,main,NVDA,2024-10-24 13:07:28
752,2014-11-07 14:00:00,JP Morgan,Neutral,,main,NVDA,2024-10-24 13:07:28
753,2014-11-07 13:00:00,Stifel,Buy,,main,NVDA,2024-10-24 13:07:28
754,2014-11-03 14:43:22,Pacific Crest,Sector Perform,Underperform,up,NVDA,2024-10-24 13:07:28
755,2014-08-08 20:00:00,Nomura,Buy,,main,NVDA,2024-10-24 13:07:28
756,2014-08-08 10:54:25,Needham,Buy,Hold,up,NVDA,2024-10-24 13:07:28
757,2014-06-23 10:14:34,Pacific Crest,Underperform,Sector Perform,down,NVDA,2024-10-24 13:07:28
758,2014-06-19 11:08:30,B of A Securities,Underperform,Neutral,down,NVDA,2024-10-24 13:07:28
759,2014-05-19 10:14:30,RBC Capital,Outperform,Sector Perform,up,NVDA,2024-10-24 13:07:28
760,2014-05-09 07:23:27,Stifel,Buy,,main,NVDA,2024-10-24 13:07:28
761,2014-05-09 06:31:35,JP Morgan,Neutral,,main,NVDA,2024-10-24 13:07:28
762,2014-05-09 06:03:06,Jefferies,Hold,,main,NVDA,2024-10-24 13:07:28
763,2014-05-09 04:47:01,Citigroup,Hold,,main,NVDA,2024-10-24 13:07:28
764,2014-04-10 21:55:53,ISI Group,Neutral,,init,NVDA,2024-10-24 13:07:28
765,2014-04-01 12:00:00,JMP Securities,Market Outperform,Market Perform,up,NVDA,2024-10-24 13:07:28
766,2014-03-21 12:41:26,CLSA,Underperform,,init,NVDA,2024-10-24 13:07:28
767,2014-03-19 10:46:47,Stifel,Buy,,main,NVDA,2024-10-24 13:07:28
768,2014-02-13 21:00:00,B. Riley Securities,Buy,Neutral,up,NVDA,2024-10-24 13:07:28
769,2014-02-13 12:35:18,FBR Capital,Market Perform,,main,NVDA,2024-10-24 13:07:28
770,2014-02-13 12:34:33,Stifel,Buy,,main,NVDA,2024-10-24 13:07:28
771,2014-02-03 21:00:00,Susquehanna,Neutral,Negative,up,NVDA,2024-10-24 13:07:28
772,2014-01-21 11:24:03,Evercore ISI Group,Equal-weight,Underweight,up,NVDA,2024-10-24 13:07:28
773,2014-01-09 13:30:00,Canaccord Genuity,Hold,Buy,down,NVDA,2024-10-24 13:07:28
774,2013-11-18 11:22:32,Morgan Stanley,Underweight,Equal-weight,down,NVDA,2024-10-24 13:07:28
775,2013-11-08 13:39:33,FBR Capital,Market Perform,,main,NVDA,2024-10-24 13:07:28
776,2013-10-11 11:25:45,Macquarie,Underperform,Neutral,down,NVDA,2024-10-24 13:07:28
777,2013-08-09 11:34:06,Nomura,Buy,,main,NVDA,2024-10-24 13:07:28
778,2013-07-31 11:56:27,Wells Fargo,Market Perform,Outperform,down,NVDA,2024-10-24 13:07:28
779,2013-05-23 11:49:44,Topeka Capital,Hold,,init,NVDA,2024-10-24 13:07:28
780,2013-03-11 10:46:00,Susquehanna,Negative,Neutral,down,NVDA,2024-10-24 13:07:28
781,2013-02-14 14:29:44,Needham,Hold,Buy,down,NVDA,2024-10-24 13:07:28
782,2013-02-14 13:39:57,Stifel,Buy,,main,NVDA,2024-10-24 13:07:28
783,2013-02-14 13:16:01,BMO Capital,Market Perform,,main,NVDA,2024-10-24 13:07:28
784,2013-02-14 12:42:10,Nomura,Buy,,main,NVDA,2024-10-24 13:07:28
785,2013-02-14 12:35:18,Deutsche Bank,Hold,,main,NVDA,2024-10-24 13:07:28
786,2013-02-12 13:11:56,FBR Capital,Market Perform,,main,NVDA,2024-10-24 13:07:28
787,2013-01-03 17:23:39,Barclays,Equal-Weight,,main,NVDA,2024-10-24 13:07:28
788,2012-12-05 12:10:33,Oppenheimer,Perform,Outperform,down,NVDA,2024-10-24 13:07:28
789,2012-11-09 13:12:00,FBR Capital,Market Perform,,main,NVDA,2024-10-24 13:07:28
790,2012-11-09 13:05:00,Nomura,Buy,,main,NVDA,2024-10-24 13:07:28
791,2012-11-09 12:28:00,Jefferies,Hold,,main,NVDA,2024-10-24 13:07:28
792,2012-11-07 17:14:00,Wedbush,Outperform,,main,NVDA,2024-10-24 13:07:28
793,2012-11-06 15:35:00,UBS,Buy,,main,NVDA,2024-10-24 13:07:28
794,2012-11-05 13:25:00,BMO Capital,Market Perform,,main,NVDA,2024-10-24 13:07:28
795,2012-10-19 12:12:00,FBR Capital,Market Perform,Outperform,down,NVDA,2024-10-24 13:07:28
796,2012-10-10 11:07:00,Deutsche Bank,Hold,,main,NVDA,2024-10-24 13:07:28
797,2012-09-28 11:45:00,Brean Capital,Hold,,init,NVDA,2024-10-24 13:07:28
798,2012-09-13 09:57:00,Citigroup,Neutral,,main,NVDA,2024-10-24 13:07:28
799,2012-08-10 18:14:00,Barclays,Equal-Weight,,main,NVDA,2024-10-24 13:07:28
800,2012-08-10 14:01:00,UBS,Buy,,main,NVDA,2024-10-24 13:07:28
801,2012-08-10 12:16:00,Stifel,Buy,,main,NVDA,2024-10-24 13:07:28
802,2012-08-10 11:57:00,FBR Capital,Outperform,,main,NVDA,2024-10-24 13:07:28
803,2012-08-10 10:56:00,Wedbush,Outperform,,main,NVDA,2024-10-24 13:07:28
804,2012-08-10 10:28:00,Jefferies,Hold,,main,NVDA,2024-10-24 13:07:28
805,2012-08-10 10:21:00,Citigroup,Hold,,main,NVDA,2024-10-24 13:07:28
806,2012-08-07 12:10:00,FBR Capital,Outperform,,main,NVDA,2024-10-24 13:07:28
807,2012-07-10 13:13:00,Raymond James,Strong Buy,,main,NVDA,2024-10-24 13:07:28
808,2012-06-28 12:50:00,Lazard,Neutral,,init,NVDA,2024-10-24 13:07:28
809,2012-06-25 10:22:00,Canaccord Genuity,Buy,Hold,up,NVDA,2024-10-24 13:07:28
810,2012-06-11 16:28:00,UBS,Buy,Neutral,up,NVDA,2024-10-24 13:07:28
811,2012-05-31 10:53:00,Morgan Stanley,Equal-Weight,,init,NVDA,2024-10-24 13:07:28
812,2012-05-14 15:27:00,Salman Partners,Buy,,main,NVDA,2024-10-24 13:07:28
813,2012-05-14 10:19:00,Jefferies,Hold,,main,NVDA,2024-10-24 13:07:28
814,2012-04-05 11:07:00,Cantor Fitzgerald,Buy,,init,NVDA,2024-10-24 13:07:28
815,2012-02-16 12:29:00,Evercore ISI Group,Underweight,,main,NVDA,2024-10-24 13:07:28
816,2012-02-16 11:34:00,B of A Securities,Neutral,Buy,down,NVDA,2024-10-24 13:07:28
817,2012-02-13 12:27:00,FBR Capital,Outperform,Market Perform,up,NVDA,2024-10-24 13:07:28
