date,firm,to_grade,from_grade,action,ticker,extraction_timestamp
2018-01-24 11:55:15,Nomura,Buy,,init,MSFT,2024-11-01 20:28:29
2017-11-09 14:25:04,UBS,Buy,,main,MSFT,2024-11-01 20:28:29
2017-10-31 16:07:58,Oppenheimer,Outperform,,main,MSFT,2024-11-01 20:28:29
2017-10-31 12:39:04,Argus Research,Buy,Hold,up,MSFT,2024-11-01 20:28:29
2017-10-30 15:37:13,Citigroup,Sell,,main,MSFT,2024-11-01 20:28:29
2017-10-27 18:07:52,Canaccord Genuity,Buy,,main,MSFT,2024-11-01 20:28:29
2017-10-27 17:12:50,BMO Capital,Outperform,,main,MSFT,2024-11-01 20:28:29
2017-10-27 16:09:08,Barclays,Overweight,,main,MSFT,2024-11-01 20:28:29
2017-10-27 12:54:15,Citigroup,Sell,,main,MSFT,2024-11-01 20:28:29
2017-10-27 12:07:02,Stifel,Buy,,main,MSFT,2024-11-01 20:28:29
2017-10-05 10:49:49,Canaccord Genuity,Buy,Hold,up,MSFT,2024-11-01 20:28:29
2017-09-06 12:38:54,MoffettNathanson,Neutral,,init,MSFT,2024-11-01 20:28:29
2017-07-21 17:13:23,Citigroup,Sell,,main,MSFT,2024-11-01 20:28:29
2017-07-21 15:28:04,Deutsche Bank,Buy,,main,MSFT,2024-11-01 20:28:29
2017-07-17 16:05:58,Credit Suisse,Outperform,,main,MSFT,2024-11-01 20:28:29
2017-06-22 13:59:30,Cleveland Research,Buy,,init,MSFT,2024-11-01 20:28:29
2017-04-27 11:31:49,Credit Suisse,Outperform,,init,MSFT,2024-11-01 20:28:29
2017-01-23 17:54:02,Tigress Financial,Buy,Neutral,up,MSFT,2024-11-01 20:28:29
2017-01-11 15:34:37,Wells Fargo,Outperform,,init,MSFT,2024-11-01 20:28:29
2016-12-22 13:08:28,Piper Sandler,Overweight,,init,MSFT,2024-11-01 20:28:29
2016-11-17 08:26:27,Goldman Sachs,Buy,Neutral,up,MSFT,2024-11-01 20:28:29
2016-11-10 12:46:32,Atlantic Equities,Neutral,Underweight,up,MSFT,2024-11-01 20:28:29
2016-10-21 04:00:00,Nomura,Buy,,main,MSFT,2024-11-01 20:28:29
2016-10-17 04:00:00,Goldman Sachs,Neutral,,main,MSFT,2024-11-01 20:28:29
2016-08-29 12:33:03,UBS,Buy,,main,MSFT,2024-11-01 20:28:29
2016-07-21 01:20:39,Citigroup,Sell,,main,MSFT,2024-11-01 20:28:29
2016-07-20 10:43:17,Wunderlich Securities,Hold,,main,MSFT,2024-11-01 20:28:29
2016-07-19 12:11:03,William Blair,Market Perform,,init,MSFT,2024-11-01 20:28:29
2016-07-07 16:43:04,Citigroup,Sell,,main,MSFT,2024-11-01 20:28:29
2016-05-24 12:56:12,Cowen & Co.,Outperform,,up,MSFT,2024-11-01 20:28:29
2016-05-24 10:19:51,Cowen & Co.,Outperform,Market Perform,up,MSFT,2024-11-01 20:28:29
2016-05-16 10:26:32,Canaccord Genuity,Hold,,init,MSFT,2024-11-01 20:28:29
2016-04-26 10:20:39,Macquarie,Neutral,,init,MSFT,2024-11-01 20:28:29
2016-04-22 12:55:35,Macquarie,Neutral,,main,MSFT,2024-11-01 20:28:29
2016-04-22 12:08:26,RBC Capital,Outperform,,main,MSFT,2024-11-01 20:28:29
2016-04-22 11:43:46,Cowen & Co.,Market Perform,,main,MSFT,2024-11-01 20:28:29
2016-04-22 11:01:22,Morgan Stanley,Overweight,,main,MSFT,2024-11-01 20:28:29
2016-04-22 09:57:54,Goldman Sachs,Neutral,,main,MSFT,2024-11-01 20:28:29
2016-04-19 13:30:46,Nomura,Buy,,main,MSFT,2024-11-01 20:28:29
2016-04-01 11:35:44,Cowen & Co.,Market Perform,,main,MSFT,2024-11-01 20:28:29
2016-04-01 10:35:32,Cowen & Co.,Market Perform,,main,MSFT,2024-11-01 20:28:29
2016-03-04 11:30:35,Macquarie,Neutral,,init,MSFT,2024-11-01 20:28:29
2016-02-01 14:53:55,Hilliard Lyons,Neutral,Long-Term Buy,down,MSFT,2024-11-01 20:28:29
2016-01-29 13:06:08,Credit Suisse,Outperform,,main,MSFT,2024-11-01 20:28:29
2016-01-13 11:16:41,Morgan Stanley,Overweight,Equal-Weight,up,MSFT,2024-11-01 20:28:29
2016-01-08 10:59:54,BMO Capital,Outperform,,init,MSFT,2024-11-01 20:28:29
2016-01-06 10:35:18,Barclays,Overweight,,main,MSFT,2024-11-01 20:28:29
2015-12-18 12:19:52,Goldman Sachs,Neutral,Sell,up,MSFT,2024-11-01 20:28:29
2015-12-16 15:01:09,Deutsche Bank,Buy,,main,MSFT,2024-11-01 20:28:29
2015-11-30 12:44:31,Raymond James,Strong Buy,Market Perform,up,MSFT,2024-11-01 20:28:29
2015-11-10 18:55:27,Piper Sandler,Overweight,,main,MSFT,2024-11-01 20:28:29
2015-10-23 17:38:50,Barclays,Overweight,,main,MSFT,2024-11-01 20:28:29
2015-10-23 17:01:20,Jefferies,Underweight,,main,MSFT,2024-11-01 20:28:29
2015-10-23 12:56:41,B of A Securities,Buy,Neutral,up,MSFT,2024-11-01 20:28:29
2015-10-01 10:44:32,B of A Securities,Neutral,Underperform,up,MSFT,2024-11-01 20:28:29
2015-08-13 10:59:26,Stifel,Buy,Hold,up,MSFT,2024-11-01 20:28:29
2015-07-22 15:00:00,Barclays,Overweight,,main,MSFT,2024-11-01 20:28:29
2015-07-22 11:25:56,Citigroup,Sell,,main,MSFT,2024-11-01 20:28:29
2015-07-09 15:00:00,Jefferies,Underperform,,main,MSFT,2024-11-01 20:28:29
2015-07-08 08:03:18,Morgan Stanley,Equal-Weight,,main,MSFT,2024-11-01 20:28:29
2015-06-18 11:19:07,Jefferies,Underperform,,main,MSFT,2024-11-01 20:28:29
2015-06-09 11:24:50,Wunderlich Securities,Hold,,init,MSFT,2024-11-01 20:28:29
2015-06-03 13:00:00,Barclays,Overweight,,main,MSFT,2024-11-01 20:28:29
2015-05-13 10:22:21,Deutsche Bank,Buy,Hold,up,MSFT,2024-11-01 20:28:29
2015-04-30 13:00:00,Keybanc,Overweight,,main,MSFT,2024-11-01 20:28:29
2015-04-27 13:00:00,Citigroup,Sell,,main,MSFT,2024-11-01 20:28:29
2015-04-24 13:00:00,Pacific Crest,Overweight,,main,MSFT,2024-11-01 20:28:29
2015-04-24 12:31:59,Nomura,Buy,Neutral,up,MSFT,2024-11-01 20:28:29
2015-04-15 13:00:00,Citigroup,Sell,,main,MSFT,2024-11-01 20:28:29
2015-04-10 13:00:00,Barclays,Overweight,,main,MSFT,2024-11-01 20:28:29
2015-04-06 09:57:44,Wells Fargo,Outperform,Market Perform,up,MSFT,2024-11-01 20:28:29
2015-03-13 13:00:00,Pacific Crest,Outperform,,main,MSFT,2024-11-01 20:28:29
2015-01-29 10:57:20,Atlantic Equities,Underweight,Neutral,down,MSFT,2024-11-01 20:28:29
2015-01-28 14:00:00,Citigroup,Sell,,main,MSFT,2024-11-01 20:28:29
2015-01-27 14:00:00,Barclays,Overweight,,main,MSFT,2024-11-01 20:28:29
2015-01-27 12:25:13,Nomura,Neutral,Buy,down,MSFT,2024-11-01 20:28:29
2015-01-27 11:11:41,JP Morgan,Neutral,Overweight,down,MSFT,2024-11-01 20:28:29
2015-01-06 14:00:00,Barclays,Overweight,,main,MSFT,2024-11-01 20:28:29
2014-12-16 05:00:00,B of A Securities,Underperform,Neutral,down,MSFT,2024-11-01 20:28:29
2014-12-12 05:00:00,Piper Sandler,Overweight,,init,MSFT,2024-11-01 20:28:29
2014-11-21 22:31:10,Jefferies,Underperform,,init,MSFT,2024-11-01 20:28:29
2014-11-18 14:00:00,Citigroup,Neutral,,main,MSFT,2024-11-01 20:28:29
2014-10-24 13:00:00,Credit Suisse,Outperform,,main,MSFT,2024-11-01 20:28:29
2014-10-24 12:30:00,Credit Suisse,Outperform,,main,MSFT,2024-11-01 20:28:29
2014-10-09 13:00:00,BMO Capital,Market Perform,,init,MSFT,2024-11-01 20:28:29
2014-10-02 11:46:14,FBN Securities,Outperform,,init,MSFT,2024-11-01 20:28:29
2014-09-10 12:00:00,MKM Partners,Buy,,init,MSFT,2024-11-01 20:28:29
2014-09-04 13:00:00,Barclays,Overweight,,main,MSFT,2024-11-01 20:28:29
2014-07-24 02:36:58,UBS,Buy,,main,MSFT,2024-11-01 20:28:29
2014-07-24 02:03:49,FBR Capital,Outperform,,main,MSFT,2024-11-01 20:28:29
2014-07-24 01:46:07,Credit Suisse,Outperform,,main,MSFT,2024-11-01 20:28:29
2014-07-23 12:15:46,B of A Securities,Neutral,Underperform,up,MSFT,2024-11-01 20:28:29
2014-07-23 10:20:34,Pacific Crest,Outperform,Sector Perform,up,MSFT,2024-11-01 20:28:29
2014-07-19 02:05:29,Deutsche Bank,Hold,,main,MSFT,2024-11-01 20:28:29
2014-07-19 00:33:28,Barclays,Overweight,,main,MSFT,2024-11-01 20:28:29
2014-07-15 23:53:39,Nomura,Buy,,main,MSFT,2024-11-01 20:28:29
2014-06-12 23:38:15,Citigroup,Neutral,,main,MSFT,2024-11-01 20:28:29
2014-06-05 10:15:38,FBR Capital,Outperform,Market Perform,up,MSFT,2024-11-01 20:28:29
2014-05-30 16:40:22,Summit Insights Group,Hold,,init,MSFT,2024-11-01 20:28:29
2014-04-25 11:10:43,Credit Suisse,Outperform,,main,MSFT,2024-11-01 20:28:29
2014-04-25 06:35:51,Oppenheimer,Outperform,,main,MSFT,2024-11-01 20:28:29
2014-04-25 05:53:55,JP Morgan,Neutral,,main,MSFT,2024-11-01 20:28:29
2014-04-25 04:41:10,FBR Capital,Market Perform,,main,MSFT,2024-11-01 20:28:29
2014-04-22 04:22:14,Jefferies,Buy,,main,MSFT,2024-11-01 20:28:29
2014-04-14 12:19:14,Deutsche Bank,Hold,Buy,down,MSFT,2024-11-01 20:28:29
2014-03-19 22:03:23,Cowen & Co.,Market Perform,,main,MSFT,2024-11-01 20:28:29
2014-03-19 02:58:03,Barclays,Overweight,,main,MSFT,2024-11-01 20:28:29
2014-02-27 13:00:00,B. Riley Securities,Neutral,,init,MSFT,2024-11-01 20:28:29
2014-02-04 21:00:00,Sterne Agee,Neutral,,init,MSFT,2024-11-01 20:28:29
2014-01-24 13:00:00,Deutsche Bank,Buy,,main,MSFT,2024-11-01 20:28:29
2014-01-24 12:21:41,Credit Suisse,Outperform,,main,MSFT,2024-11-01 20:28:29
2014-01-23 21:00:00,Deutsche Bank,Buy,Hold,up,MSFT,2024-11-01 20:28:29
2014-01-14 21:00:00,Citigroup,Neutral,Buy,down,MSFT,2024-11-01 20:28:29
2014-01-10 13:30:00,Barclays,Overweight,Equal-weight,up,MSFT,2024-11-01 20:28:29
2013-11-27 15:37:23,Evercore ISI Group,Overweight,,main,MSFT,2024-11-01 20:28:29
2013-11-19 11:27:32,McAdams Wright Ragen,Hold,,main,MSFT,2024-11-01 20:28:29
2013-11-18 11:11:00,B of A Securities,Underperform,Neutral,down,MSFT,2024-11-01 20:28:29
2013-11-06 13:00:27,Nomura,Buy,,main,MSFT,2024-11-01 20:28:29
2013-10-15 10:24:53,Jefferies,Buy,Hold,up,MSFT,2024-11-01 20:28:29
2013-09-04 10:51:18,Morgan Stanley,Equal-Weight,Overweight,down,MSFT,2024-11-01 20:28:29
2013-08-26 11:53:39,BMO Capital,Market Perform,,main,MSFT,2024-11-01 20:28:29
2013-08-22 11:52:38,Nomura,Buy,Neutral,up,MSFT,2024-11-01 20:28:29
2013-08-13 11:15:58,Stifel,Hold,Buy,down,MSFT,2024-11-01 20:28:29
2013-08-08 11:26:39,Evercore ISI Group,Overweight,Equal-Weight,up,MSFT,2024-11-01 20:28:29
2013-07-29 12:24:30,Atlantic Equities,Neutral,Overweight,down,MSFT,2024-11-01 20:28:29
2013-07-19 10:37:37,Cowen & Co.,Market Perform,Outperform,down,MSFT,2024-11-01 20:28:29
2013-06-26 11:01:42,Morgan Stanley,Overweight,,main,MSFT,2024-11-01 20:28:29
2013-06-05 13:04:39,Deutsche Bank,Hold,Buy,down,MSFT,2024-11-01 20:28:29
2013-05-28 11:55:15,Nomura,Neutral,,main,MSFT,2024-11-01 20:28:29
2013-05-15 12:24:31,Stifel,Buy,,main,MSFT,2024-11-01 20:28:29
2013-04-30 14:00:24,Standpoint Research,Hold,Buy,down,MSFT,2024-11-01 20:28:29
2013-04-30 10:27:58,Morgan Stanley,Overweight,Equal-Weight,main,MSFT,2024-11-01 20:28:29
2013-04-25 19:58:06,McAdams Wright Ragen,Hold,Buy,down,MSFT,2024-11-01 20:28:29
2013-04-12 11:47:57,Credit Agricole,Outperform,Buy,down,MSFT,2024-11-01 20:28:29
2013-04-11 13:09:00,Hilliard Lyons,Neutral,Long-term Buy,down,MSFT,2024-11-01 20:28:29
2013-04-11 12:14:42,Nomura,Neutral,Buy,down,MSFT,2024-11-01 20:28:29
2013-04-11 10:01:38,Goldman Sachs,Sell,Neutral,down,MSFT,2024-11-01 20:28:29
2013-04-10 15:28:26,BGC FInancial,Hold,Buy,down,MSFT,2024-11-01 20:28:29
2013-04-04 10:19:19,B of A Securities,Neutral,Buy,down,MSFT,2024-11-01 20:28:29
2013-02-04 20:38:16,McAdams Wright Ragen,Buy,,main,MSFT,2024-11-01 20:28:29
2013-01-25 13:03:37,Deutsche Bank,Buy,,main,MSFT,2024-11-01 20:28:29
2013-01-18 12:54:17,Deutsche Bank,Buy,,main,MSFT,2024-11-01 20:28:29
2013-01-11 12:56:19,Nomura,Buy,,main,MSFT,2024-11-01 20:28:29
2013-01-10 11:47:24,Morgan Stanley,Equal-Weight,Overweight,down,MSFT,2024-11-01 20:28:29
2013-01-07 18:33:59,Barclays,Equal-Weight,,main,MSFT,2024-11-01 20:28:29
2013-01-04 12:50:58,Argus Research,Hold,Buy,down,MSFT,2024-11-01 20:28:29
2012-12-14 15:33:06,SunTrust Robinson Humphrey,Neutral,,init,MSFT,2024-11-01 20:28:29
2012-12-14 12:53:50,BMO Capital,Market Perform,,init,MSFT,2024-11-01 20:28:29
2012-12-13 17:17:44,Barclays,Equal-Weight,,main,MSFT,2024-11-01 20:28:29
2012-12-12 14:17:13,Standpoint Research,Buy,Hold,up,MSFT,2024-11-01 20:28:29
2012-12-05 19:00:34,MKM Partners,Neutral,,main,MSFT,2024-11-01 20:28:29
2012-11-28 12:50:00,Nomura,,,main,MSFT,2024-11-01 20:28:29
2012-10-19 16:10:00,Barclays,Equal-Weight,,main,MSFT,2024-11-01 20:28:29
2012-10-01 13:33:00,RBC Capital,Sector Perform,Outperform,down,MSFT,2024-11-01 20:28:29
2012-10-01 13:11:00,RBC Capital,Sector Perform,Outperform,down,MSFT,2024-11-01 20:28:29
2012-09-12 20:01:00,Jefferies,Hold,,init,MSFT,2024-11-01 20:28:29
2012-08-20 13:14:00,Longbow Research,Buy,,init,MSFT,2024-11-01 20:28:29
2012-07-20 12:24:00,Griffin Securities,Buy,,init,MSFT,2024-11-01 20:28:29
2012-07-20 10:43:00,Goldman Sachs,Neutral,,main,MSFT,2024-11-01 20:28:29
2012-04-20 16:28:00,McAdams Wright Ragen,Buy,,main,MSFT,2024-11-01 20:28:29
2012-04-20 15:51:00,UBS,Buy,,main,MSFT,2024-11-01 20:28:29
2012-04-20 11:05:00,B of A Securities,Buy,,main,MSFT,2024-11-01 20:28:29
2012-04-20 10:44:00,Goldman Sachs,Neutral,,main,MSFT,2024-11-01 20:28:29
2012-04-20 10:18:00,Deutsche Bank,Buy,,main,MSFT,2024-11-01 20:28:29
2012-04-03 15:53:00,UBS,Buy,,main,MSFT,2024-11-01 20:28:29
2012-03-22 11:03:00,Morgan Stanley,Overweight,,main,MSFT,2024-11-01 20:28:29
2012-03-19 18:00:00,Hilliard Lyons,Long-Term Buy,,main,MSFT,2024-11-01 20:28:29
2012-03-16 12:19:00,Argus Research,Buy,Hold,up,MSFT,2024-11-01 20:28:29
2024-10-14 12:20:57,Mizuho,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2024-10-08 19:04:01,Cantor Fitzgerald,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2024-10-08 14:27:53,Truist Securities,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-09-18 17:14:03,William Blair,Outperform,,init,AVGO,2024-11-01 20:28:29
2024-09-09 14:20:04,UBS,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-09-06 16:39:15,JP Morgan,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2024-09-06 15:59:51,Rosenblatt,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-09-06 14:06:09,Cantor Fitzgerald,Overweight,Overweight,reit,AVGO,2024-11-01 20:28:29
2024-09-06 13:53:40,Morgan Stanley,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2024-09-06 11:46:51,Goldman Sachs,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-09-06 11:11:57,Benchmark,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2024-07-17 18:39:07,Cantor Fitzgerald,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2024-07-16 17:52:41,Oppenheimer,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2024-07-16 17:10:34,TD Cowen,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-07-16 16:08:58,Cantor Fitzgerald,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2024-07-11 18:10:28,Rosenblatt,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-06-24 14:33:49,B of A Securities,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2024-06-14 18:12:54,Citigroup,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-06-13 16:38:21,TD Cowen,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-06-13 15:39:30,Wells Fargo,Equal-Weight,Equal-Weight,main,AVGO,2024-11-01 20:28:29
2024-06-13 15:15:24,UBS,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-06-13 14:33:16,Barclays,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2024-06-13 14:19:58,Bernstein,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2024-06-13 14:18:33,JP Morgan,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2024-06-13 13:15:52,Truist Securities,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-06-13 13:12:33,Jefferies,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-06-13 13:01:05,B of A Securities,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-06-13 12:38:15,Rosenblatt,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-06-13 12:24:32,Goldman Sachs,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-06-13 12:19:57,Evercore ISI Group,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2024-06-13 12:00:07,Piper Sandler,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2024-06-13 11:50:11,Oppenheimer,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2024-06-13 11:46:45,Mizuho,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-06-13 11:41:49,Morgan Stanley,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2024-06-12 11:07:02,Rosenblatt,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2024-06-11 13:51:14,Citigroup,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2024-06-03 16:10:24,Melius Research,Buy,,init,AVGO,2024-11-01 20:28:29
2024-04-17 13:01:59,Barclays,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2024-04-16 09:20:46,Evercore ISI Group,Outperform,,init,AVGO,2024-11-01 20:28:29
2024-03-21 13:26:22,Benchmark,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2024-03-21 12:27:57,JP Morgan,Overweight,Overweight,reit,AVGO,2024-11-01 20:28:29
2024-03-21 11:19:16,Rosenblatt,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2024-03-21 09:44:28,TD Cowen,Outperform,Market Perform,up,AVGO,2024-11-01 20:28:29
2024-03-20 09:57:56,Barclays,Overweight,,init,AVGO,2024-11-01 20:28:29
2024-03-11 16:07:27,Citigroup,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-03-11 15:39:48,Cantor Fitzgerald,Overweight,Overweight,reit,AVGO,2024-11-01 20:28:29
2024-03-11 13:06:22,Goldman Sachs,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-03-11 11:40:03,Baird,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2024-03-08 18:41:41,Rosenblatt,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2024-03-08 17:30:32,Cantor Fitzgerald,Overweight,Overweight,reit,AVGO,2024-11-01 20:28:29
2024-03-08 14:11:53,Truist Securities,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2024-03-08 13:43:31,Oppenheimer,Outperform,Outperform,reit,AVGO,2024-11-01 20:28:29
2024-03-08 12:59:58,Susquehanna,Positive,Positive,main,AVGO,2024-11-01 20:28:29
2024-03-08 12:56:59,Piper Sandler,Overweight,Overweight,reit,AVGO,2024-11-01 20:28:29
2024-03-08 12:52:16,TD Cowen,Market Perform,Market Perform,main,AVGO,2024-11-01 20:28:29
2024-03-08 12:47:35,Wells Fargo,Equal-Weight,Equal-Weight,main,AVGO,2024-11-01 20:28:29
2024-03-08 12:10:45,Jefferies,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-03-08 12:01:14,B of A Securities,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-03-08 11:38:49,UBS,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-03-08 11:01:07,Mizuho,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-03-08 10:59:14,JP Morgan,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2024-03-08 10:42:44,Bernstein,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2024-03-07 12:01:08,Mizuho,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-03-04 18:53:40,Cantor Fitzgerald,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2024-03-04 14:19:49,Rosenblatt,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-03-01 16:09:29,Oppenheimer,Outperform,Outperform,reit,AVGO,2024-11-01 20:28:29
2024-02-28 15:48:41,Susquehanna,Positive,Positive,main,AVGO,2024-11-01 20:28:29
2024-02-26 14:58:57,UBS,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-02-20 17:50:51,Cantor Fitzgerald,Overweight,Overweight,reit,AVGO,2024-11-01 20:28:29
2024-02-13 16:52:58,Mizuho,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2024-02-12 17:19:22,Cantor Fitzgerald,Overweight,Overweight,reit,AVGO,2024-11-01 20:28:29
2024-01-29 18:49:28,Cantor Fitzgerald,Overweight,Overweight,reit,AVGO,2024-11-01 20:28:29
2024-01-23 10:22:13,Cantor Fitzgerald,Overweight,,init,AVGO,2024-11-01 20:28:29
2023-12-08 17:25:41,Truist Securities,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2023-12-08 15:55:31,TD Cowen,Market Perform,Market Perform,main,AVGO,2024-11-01 20:28:29
2023-12-08 13:15:42,Rosenblatt,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2023-12-08 09:47:01,Summit Insights Group,Buy,Hold,up,AVGO,2024-11-01 20:28:29
2023-12-04 13:23:57,Rosenblatt,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2023-12-04 13:13:31,Oppenheimer,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2023-11-28 13:47:18,Susquehanna,Positive,Positive,main,AVGO,2024-11-01 20:28:29
2023-11-24 09:39:23,Keybanc,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2023-09-22 15:20:56,Truist Securities,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2023-09-21 16:47:31,Truist Securities,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2023-09-18 16:12:42,Susquehanna,Positive,Positive,reit,AVGO,2024-11-01 20:28:29
2023-09-14 08:39:05,Keybanc,Overweight,Overweight,reit,AVGO,2024-11-01 20:28:29
2023-09-08 12:27:08,Truist Securities,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2023-09-05 16:41:50,Baird,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2023-09-01 18:01:49,Piper Sandler,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2023-09-01 14:47:42,Evercore ISI Group,Outperform,Outperform,reit,AVGO,2024-11-01 20:28:29
2023-09-01 13:19:19,Wells Fargo,Equal-Weight,Equal-Weight,main,AVGO,2024-11-01 20:28:29
2023-09-01 12:51:55,Oppenheimer,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2023-09-01 12:46:39,Benchmark,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2023-09-01 12:31:48,BMO Capital,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2023-09-01 11:06:19,Rosenblatt,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2023-09-01 08:14:18,Keybanc,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2023-08-29 14:20:28,Piper Sandler,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2023-08-29 11:13:02,Rosenblatt,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2023-08-24 14:56:39,Susquehanna,Positive,Positive,main,AVGO,2024-11-01 20:28:29
2023-07-20 08:23:54,Wolfe Research,Peer Perform,,init,AVGO,2024-11-01 20:28:29
2023-07-14 13:46:14,Truist Securities,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2023-07-12 10:54:38,Deutsche Bank,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2023-06-22 14:12:06,Mizuho,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2023-06-05 10:49:09,Wells Fargo,Equal-Weight,Equal-Weight,main,AVGO,2024-11-01 20:28:29
2023-06-02 13:28:00,Deutsche Bank,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2023-06-02 13:16:27,Evercore ISI Group,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2023-06-02 13:06:58,Piper Sandler,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2023-06-02 12:32:56,Wells Fargo,Equal-Weight,Equal-Weight,main,AVGO,2024-11-01 20:28:29
2023-06-02 12:27:18,Truist Securities,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2023-06-02 11:36:19,Susquehanna,Positive,Positive,main,AVGO,2024-11-01 20:28:29
2023-06-02 11:23:59,Mizuho,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2023-06-02 11:18:07,Baird,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2023-06-02 11:10:35,Rosenblatt,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2023-06-02 10:59:44,B of A Securities,Buy,Buy,main,AVGO,2024-11-01 20:28:29
2023-06-02 10:35:35,Oppenheimer,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2023-06-02 08:59:45,Keybanc,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2023-05-31 13:09:52,Rosenblatt,Buy,Buy,reit,AVGO,2024-11-01 20:28:29
2023-05-30 14:04:41,BMO Capital,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2023-05-30 12:39:51,Evercore ISI Group,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
2023-05-30 08:20:32,Keybanc,Overweight,Overweight,main,AVGO,2024-11-01 20:28:29
2023-05-26 12:59:37,Oppenheimer,Outperform,Outperform,main,AVGO,2024-11-01 20:28:29
